CustomerKey,Gender,Name,City,State Code,State,ZipCode,Country,Continent,Birthday
1413539,Male,Clifford Eason,CASPER,WY,Wyoming,82601,United States,North America,1962-02-21
1413691,Male,Robert Walker,PHILADELPHIA,PA,Pennsylvania,19103,United States,North America,1981-01-15
1413758,Female,Fannie Buzard,DAYTON,OH,Ohio,45402,United States,North America,1944-06-13
1413791,Female,Catherine Candler,PHOENIX,AZ,Arizona,85040,United States,North America,1967-10-08
1413890,Female,Jena Zimmerman,ALOHA,OR,Oregon,97007,United States,North America,1999-01-14
1414050,Female,Margo Waller,CHICAGO,IL,Illinois,60606,United States,North America,1946-02-05
1414205,Female,Sylvia Alvarez,INDIANAPOLIS,IN,Indiana,46254,United States,North America,1976-09-25
1414215,Male,William Saldana,ABILENE,TX,Texas,79601,United States,North America,1987-11-08
1414226,Male,Eric Goforth,TAMPICO,IL,Illinois,61283,United States,North America,1973-01-23
1414241,Female,Cynthia Reed,SCOTTSBLUFF,NE,Nebraska,69361,United States,North America,1948-09-25
1414248,Female,Anna Stepp,GLENN,IL,Illinois,62280,United States,North America,1948-03-06
1414295,Female,Sharon Young,SAN ANTONIO,TX,Texas,78209,United States,North America,1981-01-06
1414525,Female,Nell Doyle,JACKSON,MS,Mississippi,39201,United States,North America,1960-07-16
1414666,Female,Frances Howell,REDWOOD CITY,CA,California,94063,United States,North America,2000-02-20
1414773,Male,Harlan Kennedy,WEXFORD,PA,Pennsylvania,15090,United States,North America,1972-02-03
1414914,Male,Mark Green,MAYSVILLE,KY,Kentucky,41056,United States,North America,1935-02-25
1415255,Male,William Thompson,FORT MYERS,FL,Florida,33905,United States,North America,1970-05-31
1415385,Female,Joyce Delaney,JAMAICA,NY,New York,11432,United States,North America,1962-07-15
1415440,Male,William Odea,PLYMOUTH,IN,Indiana,46563,United States,North America,1970-12-14
1415442,Male,Maurice Rickman,MEMPHIS,TN,Tennessee,38109,United States,North America,1982-03-15
1415483,Male,John Hitt,MIAMI,FL,Florida,33128,United States,North America,1966-05-03
1415490,Male,Phillip Schultz,EL SEGUNDO,CA,California,90245,United States,North America,1942-05-01
1415607,Female,Sarah Roos,LITTLE ROCK,AR,Arkansas,72205,United States,North America,2001-04-12
1416025,Female,Lisa King,HICKORY,NC,North Carolina,28601,United States,North America,1966-07-17
1416154,Female,Kimberly Perez,DEER PARK,TX,Texas,77536,United States,North America,1941-08-24
1416469,Female,Megan Budde,WAIMEA,HI,Hawaii,96796,United States,North America,1950-02-04
1416511,Male,Julian Hernandez,WATKINSVILLE,GA,Georgia,30677,United States,North America,1978-06-02
1416636,Female,Patricia Hamm,WINSIDE,NE,Nebraska,68790,United States,North America,1960-06-25
1416848,Male,Dwayne Rinehart,MIAMI,FL,Florida,33169,United States,North America,1948-08-08
1416872,Female,Vera Quillen,ALHAMBRA,CA,California,91801,United States,North America,1946-10-16
1416930,Male,Lewis Colon,SAINT LOUIS,MO,Missouri,63101,United States,North America,1952-01-25
1416995,Male,Robert Felan,WASHINGTON,DC,Washington DC,20200,United States,North America,1990-11-02
1417165,Male,Ricardo Lindsay,NEW YORK,NY,New York,10038,United States,North America,1946-06-26
1417193,Male,John Kutcher,SCOTTSDALE,AZ,Arizona,85256,United States,North America,1989-12-27
1417542,Female,Shirley Penn,MCALESTER,OK,Oklahoma,74501,United States,North America,1999-03-13
1417549,Female,Alberta Ballard,MENLO,IA,Iowa,50164,United States,North America,1938-02-24
1417576,Male,James Conway,OLPE,KS,Kansas,66865,United States,North America,1967-03-20
1417679,Female,Dorothy Lauer,MEMPHIS,TN,Tennessee,38118,United States,North America,1971-05-15
1417693,Female,Heather Miller,IRVINE,CA,California,92614,United States,North America,1988-03-16
1417781,Female,Susan Headrick,KANSAS CITY,MO,Missouri,64131,United States,North America,1938-01-16
1417925,Female,Flossie Cooper,INMAN,KS,Kansas,67546,United States,North America,1994-03-11
1418096,Female,Cara Hamilton,BOSTON,MA,Massachusetts,2114,United States,North America,1991-11-22
1418109,Male,Steven Hill,NEW IBERIA,LA,Louisiana,70560,United States,North America,1980-01-23
1418119,Female,Eileen Cox,STLOUIS,MO,Missouri,63101,United States,North America,1985-12-17
1418121,Male,Scott Dennis,ARLINGTON,VA,Virginia,22201,United States,North America,1999-06-13
1418131,Male,Mike Fields,REEDSVILLE,WI,Wisconsin,54230,United States,North America,1945-06-17
1418168,Male,Danny Wooten,HOUSTON,TX,Texas,77024,United States,North America,1972-06-24
1418261,Male,Charles Hallman,VESTAVIA HILLS,AL,Alabama,35216,United States,North America,1943-05-30
1418414,Male,Roy Darley,MOUNT VERNON,OH,Ohio,43050,United States,North America,1997-04-12
1418448,Male,Kenneth Reese,RICHMOND,VA,Virginia,23222,United States,North America,1939-07-27
1418528,Female,Lillian Acevedo,TULSA,OK,Oklahoma,74107,United States,North America,1988-09-12
1418618,Female,Dianna Hodge,RALEIGH,NC,North Carolina,27529,United States,North America,1992-01-23
1418791,Female,Hailey Jones,MOORPARK,CA,California,93021,United States,North America,1936-04-22
1418842,Female,Nancy Concepcion,GREENSBORO,NC,North Carolina,27406,United States,North America,1967-02-12
1418976,Female,Jamie Montoya,SEATTLE,WA,Washington,98119,United States,North America,1936-02-12
1418988,Male,John Walker,ORLANDO,FL,Florida,32801,United States,North America,1967-11-23
1419155,Male,Brett Pappalardo,MANTEO,NC,North Carolina,27954,United States,North America,1966-07-31
1419500,Female,Sarah Grice,CHARLOTTE,NC,North Carolina,28208,United States,North America,1956-11-21
1419573,Female,Julie Payne,CARSONVILLE,MI,Michigan,48419,United States,North America,1945-05-25
1419594,Male,Daniel Branam,ALBION,ID,Idaho,83311,United States,North America,1948-05-30
1419855,Female,Cheryl Torres,AKRON,OH,Ohio,44311,United States,North America,1985-09-14
1419863,Female,Kelly Davis,LOS ANGELES,CA,California,90017,United States,North America,1955-10-29
1420081,Female,Rebecca Avery,HILLSDALE,TN,Tennessee,37057,United States,North America,1939-03-03
1420133,Male,David Earle,AUSTIN,TX,Texas,78729,United States,North America,1936-05-16
1420237,Male,Michael Hermes,WEST PALM BEACH,FL,Florida,33410,United States,North America,1956-06-29
1420473,Male,Troy Sutton,PORTLAND,TX,Texas,78374,United States,North America,1943-02-26
1420651,Male,Ronald Ray,ORLANDO,FL,Florida,32810,United States,North America,1966-09-24
1420774,Female,Theresa Harmon,ATLANTA,GA,Georgia,30303,United States,North America,1949-09-12
1420996,Male,Samual Day,SANTA CLARA,CA,California,95054,United States,North America,1958-12-06
1421393,Female,Erma Price,VERMILION,OH,Ohio,44089,United States,North America,1996-11-07
1421506,Female,Emma McIlvain,CONROE,TX,Texas,77301,United States,North America,1949-07-03
1421626,Male,Donald Ivory,SAN ANTONIO,TX,Texas,78233,United States,North America,1965-04-04
1421641,Female,Andrea Hoover,MEDFORD,OR,Oregon,97501,United States,North America,1944-03-04
1421877,Female,Gladys Patel,MASON,OH,Ohio,45040,United States,North America,1997-01-08
1421881,Female,Margaret Montgomery,FAIRFIELD,WA,Washington,99012,United States,North America,1974-10-16
1421890,Female,Karen Jim,COFFEEVILLE,AL,Alabama,36524,United States,North America,1968-07-17
1421952,Female,Elvira Hahn,STEWARDSON,IL,Illinois,62463,United States,North America,1975-08-01
1422140,Female,Dorothy Collins,OMAHA,NE,Nebraska,68164,United States,North America,1984-07-24
1422175,Male,Jose Mercado,EVERETT,WA,Washington,98205,United States,North America,1951-02-25
1422304,Female,Patricia Capp,PALM SPRINGS,CA,California,92262,United States,North America,1955-10-31
1422363,Female,Felicia Rosson,MEMPHIS,TN,Tennessee,38110,United States,North America,1944-11-10
1422377,Male,Phillip Sawyers,NASHVILLE,TN,Tennessee,37201,United States,North America,1977-02-17
1422386,Male,Joe Robinson,NEW YORK,NY,New York,10013,United States,North America,1938-01-08
1422395,Male,Brett McDaniel,OKLAHOMA CITY,OK,Oklahoma,73102,United States,North America,1996-04-02
1422501,Female,Michelle Rice,HICKORY HILLS,IL,Illinois,60457,United States,North America,1966-04-25
1422569,Male,Rigoberto Cole,JOHNSON CITY,NY,New York,13790,United States,North America,1984-08-18
1422773,Female,Mary Miller,BLUE ASH,OH,Ohio,45242,United States,North America,1988-07-21
1422903,Male,Enrique Parker,SPOKANE,WA,Washington,99205,United States,North America,1942-11-11
1423539,Male,Jack Woodard,WAYNE,PA,Pennsylvania,19087,United States,North America,1975-10-26
1423675,Male,Saul Thayer,HOUSTON,TX,Texas,77032,United States,North America,1984-10-14
1423826,Male,Mario Ferguson,NEWARK,NJ,New Jersey,7102,United States,North America,1994-02-26
1423836,Female,Brittany McBride,EVANSVILLE,IN,Indiana,47710,United States,North America,1985-06-29
1424136,Male,Gabriel Valentine,BIRMINGHAM,AL,Alabama,35203,United States,North America,1988-09-21
1424211,Female,Debra Gilbert,DALLAS,TX,Texas,75207,United States,North America,1949-05-20
1424341,Female,Staci Wold,SHREVEPORT,LA,Louisiana,71101,United States,North America,1937-04-30
1424488,Male,Tony Spier,CHESTERFIELD,MO,Missouri,63005,United States,North America,1980-08-04
1424915,Female,Anne Romero,HOLLYWOOD,FL,Florida,33023,United States,North America,1974-04-04
1425175,Male,George Lee,ROSEVILLE,MI,Michigan,48066,United States,North America,1995-08-13
1425307,Male,Clayton Bradley,WASHINGTON,VA,Virginia,20005,United States,North America,1938-05-31
1425323,Female,Frances Stubbs,INDIANAPOLIS,IN,Indiana,46204,United States,North America,1982-08-28
1425386,Female,January Francis,HENDERSON,NV,Nevada,89014,United States,North America,1990-10-09
1425437,Female,Hazel Little,AKRON,OH,Ohio,44308,United States,North America,1992-04-10
1425449,Female,Louise Lamothe,HOLLISTER,CA,California,95023,United States,North America,1960-07-07
1425577,Female,Laurie Oneal,ALTAMONTE SPRINGS,FL,Florida,32701,United States,North America,1996-07-13
1425887,Male,Gary Jenkins,PHILADELPHIA,DE,Delaware,19108,United States,North America,1959-03-13
1426096,Female,Jeannette Boyd,SPRINGFIELD,MA,Massachusetts,1109,United States,North America,1982-09-24
1426124,Female,Priscilla Click,SAVANNAH,GA,Georgia,31405,United States,North America,1964-12-29
1426220,Female,Connie Penland,MARSHALL,MN,Minnesota,56258,United States,North America,1955-03-17
1426290,Female,Edna Phillips,CHICAGO,IL,Illinois,60631,United States,North America,1969-03-18
1426777,Male,Joe Johnson,PITTSBURGH,PA,Pennsylvania,15201,United States,North America,1987-07-30
1427026,Female,Rosa Lynch,BRYAN,OH,Ohio,43506,United States,North America,1949-10-24
1427132,Female,Victoria Hammond,GARDENA,CA,California,90248,United States,North America,1996-10-09
1427309,Female,Deborah Hinds,HENDERSON,KY,Kentucky,42420,United States,North America,1938-02-15
1427357,Male,Albert Jones,SUGAR LAND,TX,Texas,77478,United States,North America,1951-02-19
1427596,Male,Gregory Beckman,GREENVILLE,SC,South Carolina,29607,United States,North America,1940-12-27
1427869,Male,Wyatt Holquin,HUNTINGTON,NY,New York,11743,United States,North America,1946-11-06
1428088,Male,Ronald Breaux,LUDINGTON,MI,Michigan,49431,United States,North America,1951-08-21
1428180,Male,Johnny Huckabee,SUNNYVALE,CA,California,94089,United States,North America,1983-05-24
1428214,Male,Felix Ruffin,KNOXVILLE,TN,Tennessee,37909,United States,North America,1998-12-10
1428268,Female,Viola Ball,WORTHINGTON,MA,Massachusetts,1098,United States,North America,1959-06-26
1428309,Male,Kevin Abbey,ELK GROVE VILLAGE,IL,Illinois,60007,United States,North America,1944-04-05
1428740,Female,Candice Cash,BURR RIDGE,IL,Illinois,61257,United States,North America,1979-03-30
1428776,Female,Karen Caldwell,PHOENIX,AZ,Arizona,85003,United States,North America,2001-11-03
1428812,Female,Janita Vincent,BATON ROUGE,LA,Louisiana,70806,United States,North America,1936-03-04
1428814,Female,Anita Wells,LILLINGTON,NC,North Carolina,27546,United States,North America,1973-10-16
1429222,Female,Barbara Dent,TIGARD,OR,Oregon,97223,United States,North America,1978-03-22
1429289,Male,Willy Tackett,ALSEA,OR,Oregon,97324,United States,North America,1954-12-14
1429300,Male,Kenneth Correa,SOSO,MS,Mississippi,39480,United States,North America,1950-01-13
1429357,Female,Maria Slade,JACKSON,TX,Texas,75657,United States,North America,2000-09-21
1429587,Female,Mary Montgomery,LAKEWOOD,NJ,New Jersey,8701,United States,North America,1982-05-29
1429691,Male,Edgar Williams,LOS ANGELES,CA,California,90013,United States,North America,1990-02-06
1429765,Female,Karen Ngo,HARTFORD,CT,Connecticut,6103,United States,North America,1962-10-06
1429878,Male,Darrell Mejia,SAN FRANCISCO,CA,California,94105,United States,North America,1967-03-28
1430214,Male,Scott Suarez,OKEECHOBEE,FL,Florida,34974,United States,North America,1998-01-09
1430321,Male,Joseph Ostlund,GOSHEN,NY,New York,10924,United States,North America,1979-04-28
1430604,Male,Gary Wolfe,MOBILE,AL,Alabama,36608,United States,North America,1996-01-26
1430625,Female,Vera Stoltzfus,ROCHESTER,NY,New York,14604,United States,North America,1939-10-21
1430661,Male,Corey Kula,BEDFORD,MA,Massachusetts,1730,United States,North America,1966-04-11
1430718,Female,Sherry Holloway,INDIANAPOLIS,IN,Indiana,46204,United States,North America,2001-10-19
1430890,Male,Clyde Emerson,BRIGHTON,NY,New York,14623,United States,North America,1977-07-19
1430917,Female,Louise White,LOS ANGELES,CA,California,90017,United States,North America,1953-10-15
1430923,Male,Jerry Gilmore,SAVANNAH,GA,Georgia,31401,United States,North America,1972-05-09
1431002,Female,Marcie Shockley,PHILADELPHIA,PA,Pennsylvania,19103,United States,North America,1961-05-24
1431209,Female,Crystal Ball,RICHMOND,VA,Virginia,23227,United States,North America,1959-11-03
1431393,Male,Michael Rayburn,ALAMOGORDO,NM,New Mexico,88310,United States,North America,1963-11-21
1431630,Male,Juan Barnhart,NEW ORLEANS,LA,Louisiana,70171,United States,North America,1960-07-22
1431715,Female,Ilana Seymore,BUCYRUS,OH,Ohio,44820,United States,North America,1957-11-03
1431767,Male,William Mayle,BOSTON,MA,Massachusetts,2110,United States,North America,1954-05-18
1431908,Male,Chris Miller,SAINT LOUIS,MO,Missouri,63114,United States,North America,1966-05-01
1431935,Male,Michael Blackburn,SAINT CLAIRSVILLE,OH,Ohio,43950,United States,North America,1946-04-08
1431986,Male,Gregory Savoy,STAR,TX,Texas,76880,United States,North America,1978-06-08
1432139,Male,Ralph Brungardt,PIEDMONT,SC,South Carolina,29673,United States,North America,1947-06-25
1432379,Female,Ann Ruvalcaba,CARDINGTON,OH,Ohio,43315,United States,North America,1990-01-07
1432419,Male,Elmer Henderson,NORTH DADE,FL,Florida,33180,United States,North America,1941-09-10
1432652,Female,Kate Young,DALLAS,TX,Texas,75201,United States,North America,1941-03-28
1432706,Male,Charles Stott,TULSA,OK,Oklahoma,74131,United States,North America,1970-01-26
1432818,Female,Barbara Peters,LOS ANGELES,CA,California,90017,United States,North America,1997-10-17
1432834,Male,Ruben Talamantes,NORBORNE,MO,Missouri,64668,United States,North America,1959-02-09
1432907,Male,Walter Clifford,PHILADELPHIA,PA,Pennsylvania,19103,United States,North America,1982-02-28
1433136,Male,Alan Her,ONTARIO,CA,California,91762,United States,North America,1952-04-30
1433216,Male,Kenneth Tuttle,PASADENA,CA,California,91107,United States,North America,1955-02-06
1433269,Male,Frederick McLean,BRYANS ROAD,MD,Maryland,20616,United States,North America,1946-07-15
1433344,Male,Randall Fowler,LYNCHBURG,VA,Virginia,24504,United States,North America,1980-01-22
1433389,Male,Adrian Watson,LITTLE ROCK,AR,Arkansas,72208,United States,North America,1986-03-08
1433495,Male,Christopher Barrett,AURORA,CO,Colorado,80010,United States,North America,1988-04-20
1433539,Male,Darryl McDermott,PRINCETON,NJ,New Jersey,8540,United States,North America,1968-01-18
1433584,Female,Cameron Ellison,ROSE HILL,IA,Iowa,52586,United States,North America,1943-11-03
1433628,Male,Edward Dotson,OKLAHOMA CITY,OK,Oklahoma,73109,United States,North America,1991-03-09
1433764,Male,Gerald Ayala,SOUTH BURLINGTON,VT,Vermont,5403,United States,North America,1958-06-24
1433844,Female,Lucia Bost,FORT WORTH,TX,Texas,76102,United States,North America,1976-07-12
1433991,Female,Betty Durham,CAMDEN,NJ,New Jersey,8102,United States,North America,1953-04-12
1434399,Male,Jeff Hughes,MILWAUKEE,WI,Wisconsin,53207,United States,North America,1946-08-20
1434562,Male,William Behn,LIVERPOOL,NY,New York,13088,United States,North America,1982-12-29
1434655,Male,Robert Fox,PICKENS,SC,South Carolina,29671,United States,North America,1954-08-16
1434894,Female,Kristen Jones,HUDSON,IA,Iowa,50643,United States,North America,1936-03-29
1435081,Female,Jane Trejo,TINLEY PARK,IL,Illinois,60477,United States,North America,1977-12-31
1435185,Female,Jamie Jacobs,FLINT,MI,Michigan,48502,United States,North America,2000-12-03
1435339,Female,Virginia Bright,WINDSOR,CT,Connecticut,6095,United States,North America,1948-07-24
1435532,Female,Donna Chan,JACKSON,MS,Mississippi,39201,United States,North America,1948-09-12
